-0.43464822	-0.088492	0.1269071	-0.3328983	0.25577244	-0.08129404	-0.086723216	-0.1980246	-0.022282189	-0.49450424	-0.3022569	0.07793419	0.032606013	-0.07471526	0.26383042	-0.25307134
-0.4294315	0.011307477	0.3478929	-0.24791288	0.40034994	0.40836775	0.1827341	-0.18377355	0.20466718	-0.5338266	-0.13227119	0.29305556	-0.39963534	0.28650612	0.4627721	-0.1814789
-0.42504275	-0.32412603	0.32613212	-0.037225258	0.04500336	-0.34283468	-0.068458326	-0.20824458	-0.29797664	-0.1425935	-0.07775453	-0.12059131	0.34219354	-0.27832982	-0.25748506	-0.5434965
-0.13442296	0.015941985	0.25388512	-0.1912922	0.21357216	-0.27317688	-0.17275059	-0.31428173	-0.048630435	-0.30825356	-0.26396447	0.09249325	0.2620482	-0.29878026	-0.109353274	-0.17497659
-0.21430516	-0.21941929	-0.018156411	-0.22423272	-0.050405644	0.0016231384	-0.020369258	-0.11790139	0.022271851	-0.5075757	-0.1629273	-0.022846721	-0.014217104	0.043092858	0.11618852	-0.04812611
-0.31330416	-0.3121463	0.43934393	0.216041	-0.15935524	-0.8365353	-0.33767864	-0.2182588	-0.7642943	0.474496	0.045710392	-0.21754128	0.7835516	-0.7107597	-0.74107814	-0.46872294
-0.23405272	0.15549962	0.27547708	-0.22400697	0.30778787	0.050563112	-0.099768244	-0.15213814	0.14079635	-0.34018525	-0.15829346	0.22086737	0.042380515	-0.022877634	0.12717709	-0.121748656
-0.33980834	-0.10410094	-0.10698852	-0.25144485	0.02474603	-0.09398467	-0.1295462	0.112235725	-0.1224756	-0.43090937	-0.24443349	-0.10866415	0.04404226	0.06849147	0.16128308	-0.17215833
-0.4126246	-0.43705773	-0.2748809	0.09037521	-0.5253875	-0.8938968	-0.19381566	0.2954364	-0.7470605	0.19941956	-0.06932159	-0.5306668	0.8203844	-0.6135274	-0.61588883	-0.31691325
-0.2516636	-0.08171144	0.25803754	-0.08505685	0.1531071	-0.35919282	-0.07443101	-0.2116265	-0.15314265	0.0010121607	-0.10239546	0.07538324	0.28181586	-0.38929635	-0.20519459	-0.32219285
-0.11193854	0.37258166	-0.09766967	-0.4743906	0.15521382	-0.16463897	-0.353733	-0.062773235	0.074090965	-0.5796962	-0.44816643	0.11560138	0.107759744	-0.0012811996	-0.083388604	0.09963661
-0.48785123	-0.26218832	-0.60492057	-0.375543	-0.551508	-0.2965374	-0.11710752	0.53172815	-0.43162262	-0.6628843	-0.3545569	-0.5762314	-0.13450125	0.39879587	0.41659045	0.0072923237
-0.097351044	-0.31880546	-0.31009832	-0.22827704	-0.2895311	-0.17176831	-0.060469918	0.2016373	-0.12342007	-0.38227567	-0.23722316	-0.3257884	0.028508183	0.07737625	0.12641418	0.07680442
-0.38928878	-0.10525671	0.4283292	0.055690654	0.36867228	0.3171146	0.2011826	-0.22746134	0.060991637	-0.1371398	0.1013897	0.20643534	-0.27285475	0.10883505	0.2893309	-0.23198152
0.22114836	0.050290547	0.6604764	-0.08808001	0.6771246	0.5512897	0.45160067	-0.6450505	0.55253446	-0.32394007	0.047290664	0.5753436	-0.45169735	0.33420196	0.41114226	0.12750445
-0.4461967	-0.16959287	0.1474845	-0.09854182	0.2005222	0.4581356	0.48153952	-0.037428472	0.08979706	-0.37747276	0.11871339	-0.0006452005	-0.5728375	0.5985988	0.61025447	-0.11854793
-0.4892888	-0.45817438	-0.0033235077	0.07260342	0.115315594	0.4276294	0.58689755	0.08504533	0.14943388	-0.35992354	0.22915272	-0.17365654	-0.5508116	0.49285817	0.612199	-0.1396374
-0.1175665	-0.015607111	0.5697119	0.07832158	0.49070054	0.29282188	0.21351667	-0.41955778	0.24107932	-0.11312353	0.069082856	0.35924163	-0.097496346	-0.09645423	0.17104082	-0.21048196
0.24206279	-0.074608296	1.085872	0.38753632	0.9176615	-0.70553404	-0.3004959	-1.0264448	-0.24019219	0.6539504	0.13595966	0.8245523	0.7642919	-0.87594783	-0.95856476	-0.52184516
0.32687598	0.4379461	-0.077818304	-0.50565606	-0.0014733223	-0.09272442	-0.4732014	-0.12155804	0.18427138	-0.40722066	-0.57138467	0.15380272	0.08479491	0.042428583	0.018185033	0.44975308
0.19552985	0.29761928	0.012156493	-0.47772464	0.056075484	-0.20874776	-0.41788206	-0.13831952	0.17615792	-0.5338355	-0.5301835	0.15439983	0.245816	-0.1186364	-0.17021012	0.2866561
-0.51899636	-0.50296247	0.033000864	0.23270367	-0.16197968	-0.41127205	0.17770116	0.18284245	-0.6577792	0.3506649	0.30554372	-0.46069092	0.2945518	-0.22239874	-0.13173714	-0.60234463
-0.4306233	-0.29849136	-0.35344258	-0.067125544	-0.11533309	0.32833707	0.2766702	0.4522178	-0.27443674	-0.39026362	0.080084644	-0.38659608	-0.33402047	0.52799755	0.5103773	-0.20870312
-0.21803173	-0.007868177	0.4806038	-0.032618962	0.41228503	-0.13794973	-0.102015495	-0.26971337	-0.012233181	0.009901933	-0.015454394	0.22493015	0.17969288	-0.3383113	-0.08537225	-0.3330381
-0.25030997	-0.30370575	0.54664695	0.19959864	0.37646323	-0.08929887	0.2406196	-0.34284094	-0.06520731	0.058589768	0.23403716	0.21897861	0.15607367	-0.3434102	-0.06700405	-0.32210806
-0.1995188	-0.1447858	-0.4474704	-0.31327003	-0.543806	-0.5866948	-0.28894836	0.3461599	-0.502946	-0.4254239	-0.3639604	-0.4921307	0.41742277	-0.08079535	-0.08869647	0.074083574
-0.043843918	-0.19690864	-0.05630422	-0.1367207	-0.13553652	-0.1377308	-0.046605736	-0.045256793	-0.07379477	-0.22489013	-0.1849599	-0.08237218	0.12221831	0.0030186805	0.022695804	0.03685865
-0.92992544	-0.9301701	-0.8913386	0.74424535	-0.6794104	0.7502795	0.91339093	0.9270776	-0.7727485	-0.071035534	0.86979896	-1.0088553	-0.9181347	1.0603846	0.97441804	-0.8376328
-0.08339395	0.041830055	0.189404	-0.28001112	0.20179987	0.09121832	-0.07255844	-0.18678261	0.22403543	-0.3928268	-0.18576871	0.21677601	0.026421953	0.0043412703	0.03434517	-0.015038448
-0.007304423	0.012100424	0.48248136	-0.026339514	0.441826	0.1295668	0.012199716	-0.3777111	0.19340591	-0.15642376	-0.086235054	0.31751695	-0.020572763	-0.09009399	0.019572167	-0.08255157
-0.113044545	-0.16208634	-0.29702452	-0.34637386	-0.38767812	-0.17341198	-0.12189269	0.22033954	-0.15293735	-0.521104	-0.3236383	-0.3688278	-0.022958651	0.2523751	0.23899749	0.20563427
-0.7545734	-0.6835321	-0.7685892	0.16211009	-0.5825128	-0.014099664	0.49610808	0.7913733	-0.58711904	-0.3229733	0.4706652	-0.74840623	-0.5628778	0.7547876	0.7815699	-0.5185887
0.56364053	0.7543045	-0.6229188	-1.0615681	-0.25823066	0.04162885	-0.31766617	0.2922316	0.13304175	-1.0004537	-0.96141285	-0.12624693	-0.117081515	0.34059295	0.11566154	0.9537416
-0.24988261	-0.2788014	-0.2500012	-0.15346843	-0.31625497	-0.17055073	0.03959054	0.2529844	-0.14048341	-0.32278812	-0.15441506	-0.3468165	-0.08608895	0.18658137	0.176781	0.07200028
0.16293842	0.3568241	0.057402093	-0.54239166	0.30060172	0.4706835	-0.052843537	-0.20728794	0.45877716	-0.69603187	-0.43347448	0.3380324	-0.5224618	0.5548017	0.5034575	0.4383753
0.029729733	0.11612601	-0.25295535	-0.33391064	-0.32571465	-0.7326361	-0.43484607	0.1853567	-0.4461602	-0.23003453	-0.46711728	-0.26419553	0.57431114	-0.30464867	-0.4714371	0.10839399
-0.18974185	-0.032762986	0.20486853	-0.06888235	0.12535338	-0.38625303	-0.14435261	-0.120355144	-0.19956216	0.15281378	-0.10636649	0.041668016	0.32008165	-0.36427453	-0.2587726	-0.3032383
-0.32844606	-0.539036	0.8535543	0.6625097	0.707741	-0.7979703	0.4484057	-0.8304456	-0.6504773	0.8292877	0.5566678	0.3375477	0.7810905	-0.7616778	-0.7987664	-0.6104013
0.05861006	0.3183289	0.36150485	-0.36555827	0.407783	0.33374792	-0.13947639	-0.35215896	0.45143944	-0.49340278	-0.33833274	0.4731941	-0.19182026	0.087733775	0.1987529	0.18513675
-0.32094878	-0.33488718	-0.027460463	0.0008011137	-0.044671156	-0.12336391	0.17528582	0.059311718	-0.27110386	-0.11406654	-0.024596538	-0.19736506	-0.010948658	0.02094362	0.20853037	-0.20636712
-0.07334129	0.19672404	0.17854805	-0.19855654	0.31595063	-0.0057235537	-0.22323819	-0.15806164	0.15764186	-0.31615254	-0.25128785	0.25078094	0.07489844	-0.032938696	-0.06814743	0.07079694
-0.010497206	-0.0073907147	0.267215	-0.21708432	0.2700548	0.14317727	0.034551743	-0.267968	0.23406413	-0.3678363	-0.149169	0.20636243	-0.15355816	0.04527479	0.1565904	-0.019031744
-0.60980135	-0.74964136	-0.015054628	0.46029145	-0.2228869	-0.114042215	0.5660071	0.32235545	-0.5537685	0.22751936	0.51402396	-0.56508666	-0.05634829	0.045131423	0.3229002	-0.60185343
0.2206665	0.20567153	0.10783565	-0.34559727	0.15379855	0.24089971	-0.12204618	-0.24772656	0.34626657	-0.50093883	-0.2978407	0.23524898	-0.1225346	0.15754765	0.13264175	0.2891059
-0.44900656	-0.4043112	-0.015139543	0.11834612	-0.04319475	0.30698463	0.5066512	0.08055281	-0.06931125	-0.32064557	0.2496454	-0.21481496	-0.4234274	0.34857064	0.5255966	-0.2122994
-0.55811584	-0.59437716	-0.16299039	0.32656363	-0.26018527	-0.26018998	0.35073593	0.3627896	-0.6156911	0.13157006	0.29646522	-0.571736	-0.115338095	0.18950282	0.30553952	-0.5177211
-0.32447135	-0.37222576	0.39081636	0.24805722	0.37873998	0.42285642	0.47481856	-0.2686832	0.17525877	-0.10570212	0.3066265	0.10762302	-0.37853244	0.10455671	0.4268586	-0.4032893
-0.001247027	-0.10945753	-0.22113858	-0.36734334	-0.16219516	-0.07606323	-0.20360963	0.07358268	-0.004243197	-0.5552986	-0.35493162	-0.14547724	-0.04747644	0.13506275	0.1591576	0.12108706
0.47453332	0.510068	0.023072956	-0.47420788	0.2003012	-0.646387	-0.62322617	-0.30798727	0.06672707	-0.3159425	-0.5127338	0.30961943	0.6040339	-0.49231365	-0.52762514	0.38402754
0.31337315	0.48772874	-0.18148711	-0.50172627	-0.058502145	-0.4328279	-0.5578958	-0.06737003	-0.003807925	-0.3835984	-0.53078467	0.07393967	0.5362353	-0.3478403	-0.44800243	0.37759143
0.5804483	0.808746	-0.11192522	-0.81660676	0.18140355	-0.92402136	-0.9528324	-0.21497548	0.2784522	-0.7189949	-0.8693054	0.39134327	0.82205546	-0.5139757	-0.6711077	0.9077103
-0.06769092	0.14586405	0.2149682	-0.19702584	0.15912396	-0.5319427	-0.3208386	-0.17361318	-0.13672732	-0.021860467	-0.26208362	0.14792892	0.4209406	-0.4814884	-0.44650033	-0.15036075
-0.11998282	-0.059738595	-0.26547486	-0.1568449	-0.4162594	-0.7519599	-0.45389405	0.2600889	-0.5365048	-0.08992495	-0.32139778	-0.43975866	0.6162752	-0.40897948	-0.47000745	0.020787295
-0.57115155	-0.58434325	0.7554508	0.58729887	0.28844008	-0.75793356	0.460883	-0.73896074	-0.7086394	0.67042184	0.5435954	-0.0908831	0.6881841	-0.7408074	-0.7506559	-0.6475153
-0.51486105	-0.6368681	-0.013714074	0.36051184	-0.25627092	-0.20033996	0.52138066	0.1545015	-0.43990228	0.08803007	0.40524563	-0.4181855	0.05858598	-0.012605115	0.13440196	-0.4739208
0.15594485	0.28209186	0.03381047	-0.38736284	0.10638104	0.23507373	-0.17139095	-0.14123432	0.3328676	-0.4723818	-0.40224898	0.27611837	-0.10998316	0.15052631	0.1964448	0.39305842
-0.5794082	-0.68494916	0.86433625	0.78154325	0.3606547	-0.89949775	0.7558462	-0.81375486	-0.8778823	0.8493849	0.71924514	-0.21285363	0.82912004	-0.9070973	-0.8711964	-0.76239
0.2476166	0.17918882	0.30125687	-0.3072909	0.26255965	0.26113576	0.010485701	-0.36113158	0.3438582	-0.46504205	-0.32247975	0.3945297	-0.27831146	0.311315	0.27644423	0.31909263
-0.043454587	-0.15824524	0.31128317	-0.029341467	0.17643885	0.14461327	0.21627957	-0.305667	0.12300588	-0.19903794	0.06204592	0.15388021	-0.10358698	0.057715993	0.18647382	-0.044944547
0.108987726	0.17538705	-0.020387677	-0.3085847	-0.015138902	-0.43816924	-0.39123073	-0.13597414	-0.08317022	-0.2583029	-0.36192733	0.0032818078	0.36230972	-0.2465203	-0.32111853	0.080030255
-0.46051764	-0.5430287	0.18074831	0.444039	-0.08543058	-0.18938467	0.38782462	0.054541674	-0.39514643	0.26571235	0.41419297	-0.2940682	0.104029275	-0.18767814	0.055786636	-0.52880925
-0.21603127	0.25518993	-0.09511681	-0.3557301	0.16705768	-0.050072875	-0.1642542	0.09100324	0.071085006	-0.44772354	-0.22805794	0.057609897	0.014082263	0.034274288	0.012303358	-0.019249432
0.22004326	0.2761272	0.22462425	-0.35473573	0.3359049	0.0030371835	-0.23310706	-0.37440866	0.3317196	-0.29267958	-0.33177486	0.30819038	0.08393618	-0.06597068	-0.036644746	0.22068693
0.23808393	0.23746052	0.39791536	-0.35595024	0.5390097	0.66158533	0.68503886	-0.4025709	0.637924	-0.5423082	-0.02751939	0.47569776	-0.6702362	0.63073987	0.659361	0.3521235
-0.76452297	-0.7759996	-0.5279284	0.5752478	-0.51025045	0.19615322	0.6665547	0.6684607	-0.62521327	0.05104969	0.6576969	-0.7855517	-0.58502465	0.65527993	0.70400596	-0.79196954
